,subID,score,source,target
0,3010,0.5088981741064272,No_Ref,Self_Ref
1,3011,0.4828561985325546,No_Ref,Self_Ref
2,3012,0.5110190619421807,No_Ref,Self_Ref
3,3013,0.5523042862178592,No_Ref,Self_Ref
4,3014,0.5294614845366208,No_Ref,Self_Ref
5,3015,0.5031627833503404,No_Ref,Self_Ref
6,3016,0.49129944437801737,No_Ref,Self_Ref
7,3017,0.4854138020022554,No_Ref,Self_Ref
8,3018,0.5048550748666084,No_Ref,Self_Ref
9,3019,0.5295453591534168,No_Ref,Self_Ref
10,3020,0.498687225262167,No_Ref,Self_Ref
11,3021,0.5117356214925758,No_Ref,Self_Ref
12,3022,0.5207959192257006,No_Ref,Self_Ref
13,3023,0.5290205622216831,No_Ref,Self_Ref
14,3024,0.5153862007753133,No_Ref,Self_Ref
15,3025,0.49774824815601754,No_Ref,Self_Ref
16,3026,0.4849011923830741,No_Ref,Self_Ref
17,3027,0.5131526501441993,No_Ref,Self_Ref
18,3028,0.4923726711065597,No_Ref,Self_Ref
19,3029,0.5101913833969305,No_Ref,Self_Ref
20,3030,0.5363019987092259,No_Ref,Self_Ref
21,3032,0.5383617157772693,No_Ref,Self_Ref
22,3033,0.5040463095855525,No_Ref,Self_Ref
23,3034,0.4945714103303686,No_Ref,Self_Ref
24,3036,0.5088160232806457,No_Ref,Self_Ref
25,3037,0.4986502483336734,No_Ref,Self_Ref
26,3038,0.5118331342440402,No_Ref,Self_Ref
27,3039,0.5153138798052926,No_Ref,Self_Ref
28,3040,0.49408943328032656,No_Ref,Self_Ref
29,3041,0.5126891515058342,No_Ref,Self_Ref
30,3042,0.5169101071456007,No_Ref,Self_Ref
31,3043,0.5093381531494156,No_Ref,Self_Ref
32,3044,0.4779981414635686,No_Ref,Self_Ref
33,3045,0.5349090473504603,No_Ref,Self_Ref
34,3046,0.5254499867345256,No_Ref,Self_Ref
35,4101,0.5612093286650442,No_Ref,Self_Ref
36,4102,0.5695051845787001,No_Ref,Self_Ref
37,4103,0.5749794959043634,No_Ref,Self_Ref
38,4104,0.5613359920520241,No_Ref,Self_Ref
39,4105,0.5595584671302503,No_Ref,Self_Ref
40,4106,0.5870337212619229,No_Ref,Self_Ref
41,4107,0.5781234990614289,No_Ref,Self_Ref
42,4108,0.5478761162161484,No_Ref,Self_Ref
43,4109,0.5585265742374933,No_Ref,Self_Ref
44,4110,0.5879703893112304,No_Ref,Self_Ref
45,4111,0.5302181557383931,No_Ref,Self_Ref
46,4112,0.5677708406581932,No_Ref,Self_Ref
47,4113,0.5297682322108633,No_Ref,Self_Ref
48,4115,0.5522896965298728,No_Ref,Self_Ref
49,4116,0.5210407480134124,No_Ref,Self_Ref
50,4117,0.5509020862128967,No_Ref,Self_Ref
51,4118,0.5461353730614846,No_Ref,Self_Ref
52,4119,0.598142725218965,No_Ref,Self_Ref
53,4121,0.5415393723996335,No_Ref,Self_Ref
54,4122,0.5845356615998818,No_Ref,Self_Ref
55,4123,0.5635500746517516,No_Ref,Self_Ref
56,4124,0.5735331851091648,No_Ref,Self_Ref
57,4125,0.5556822902373845,No_Ref,Self_Ref
58,4126,0.544178870485236,No_Ref,Self_Ref
59,4127,0.5695991148457026,No_Ref,Self_Ref
60,4128,0.5454255384113568,No_Ref,Self_Ref
61,4129,0.6100957705310494,No_Ref,Self_Ref
62,4130,0.5349772470670137,No_Ref,Self_Ref
63,4132,0.5677151979462799,No_Ref,Self_Ref
64,4143,0.571200211720881,No_Ref,Self_Ref
65,4144,0.5868030793830581,No_Ref,Self_Ref
66,4145,0.5812434458155435,No_Ref,Self_Ref
67,4146,0.5245669725850678,No_Ref,Self_Ref
68,4147,0.5476880326886232,No_Ref,Self_Ref
69,4148,0.5642681194422855,No_Ref,Self_Ref
70,4149,0.551134183707793,No_Ref,Self_Ref
71,4150,0.5705772441066559,No_Ref,Self_Ref
72,4151,0.579051513600415,No_Ref,Self_Ref
73,4152,0.5502251610001777,No_Ref,Self_Ref
74,4153,0.5616948753241854,No_Ref,Self_Ref
75,4154,0.5566921075850738,No_Ref,Self_Ref
76,4155,0.5740759589991243,No_Ref,Self_Ref
77,4156,0.5428947964609728,No_Ref,Self_Ref
78,4157,0.581032811093213,No_Ref,Self_Ref
79,4158,0.552903727675249,No_Ref,Self_Ref
80,4159,0.566138422009335,No_Ref,Self_Ref
81,4160,0.5533305430930989,No_Ref,Self_Ref
82,4161,0.5817075171539716,No_Ref,Self_Ref
83,4162,0.5606274976568755,No_Ref,Self_Ref
84,4163,0.5404844587708757,No_Ref,Self_Ref
85,4164,0.5689511443005587,No_Ref,Self_Ref
86,4165,0.5475422847358723,No_Ref,Self_Ref
87,4166,0.5676613328443215,No_Ref,Self_Ref
88,4167,0.5567154072600955,No_Ref,Self_Ref
89,4168,0.5544017676175441,No_Ref,Self_Ref
90,4169,0.5599273506386222,No_Ref,Self_Ref
91,4170,0.5590157880617506,No_Ref,Self_Ref
92,4171,0.5689214045492393,No_Ref,Self_Ref
93,4172,0.5629281814965114,No_Ref,Self_Ref
94,4213,0.5266609200577745,No_Ref,Self_Ref
95,4215,0.5316741579129808,No_Ref,Self_Ref
96,4216,0.5441194777450988,No_Ref,Self_Ref
97,4217,0.5515236157789559,No_Ref,Self_Ref
98,4218,0.5051211211012671,No_Ref,Self_Ref
99,4219,0.5212819094937196,No_Ref,Self_Ref
100,4220,0.5458571700994432,No_Ref,Self_Ref
101,4221,0.5293468824274511,No_Ref,Self_Ref
102,4222,0.5460595880111605,No_Ref,Self_Ref
103,4223,0.5026230546318736,No_Ref,Self_Ref
104,4224,0.5259856538174397,No_Ref,Self_Ref
105,4225,0.5202216842259942,No_Ref,Self_Ref
106,4226,0.5168396858089374,No_Ref,Self_Ref
107,4227,0.532061461943408,No_Ref,Self_Ref
108,4228,0.5170707184792391,No_Ref,Self_Ref
109,4229,0.5533044493520989,No_Ref,Self_Ref
110,4230,0.5183107812620953,No_Ref,Self_Ref
111,4231,0.5805923133991091,No_Ref,Self_Ref
112,4232,0.5357382009003585,No_Ref,Self_Ref
113,4233,0.513417242686018,No_Ref,Self_Ref
114,4234,0.5104222899396004,No_Ref,Self_Ref
115,4235,0.5151513441164485,No_Ref,Self_Ref
116,4236,0.5081686232603916,No_Ref,Self_Ref
117,4237,0.5214868036811843,No_Ref,Self_Ref
118,4238,0.527647092130508,No_Ref,Self_Ref
119,4239,0.5361880043574868,No_Ref,Self_Ref
120,4240,0.5352157718103387,No_Ref,Self_Ref
121,4241,0.5260566345058341,No_Ref,Self_Ref
122,4242,0.5258924656293883,No_Ref,Self_Ref
123,4243,0.49333150635897355,No_Ref,Self_Ref
124,4244,0.5391713585857775,No_Ref,Self_Ref
125,4246,0.5255451290283979,No_Ref,Self_Ref
126,4250,0.5555448204583066,No_Ref,Self_Ref
127,4252,0.5264690902914885,No_Ref,Self_Ref
128,4254,0.5446194235805818,No_Ref,Self_Ref
129,4255,0.5059032811137555,No_Ref,Self_Ref
130,4257,0.5244231595904014,No_Ref,Self_Ref
131,4258,0.5141100225157474,No_Ref,Self_Ref
132,4259,0.523096427136564,No_Ref,Self_Ref
133,4260,0.5127367338662239,No_Ref,Self_Ref
134,4261,0.547552736120446,No_Ref,Self_Ref
135,4263,0.5246107678957203,No_Ref,Self_Ref
136,4265,0.5251483454598265,No_Ref,Self_Ref
137,4267,0.536359406882348,No_Ref,Self_Ref
138,4269,0.5351459442375431,No_Ref,Self_Ref
139,31001,0.5042994807912434,No_Ref,Self_Ref
140,31002,0.5196482816811782,No_Ref,Self_Ref
141,31005,0.5003163661444378,No_Ref,Self_Ref
142,31007,0.4865520471822831,No_Ref,Self_Ref
143,31008,0.5008459428449771,No_Ref,Self_Ref
144,31009,0.50960260809356,No_Ref,Self_Ref
145,31010,0.5139031177857677,No_Ref,Self_Ref
146,31011,0.5104329105742759,No_Ref,Self_Ref
147,31012,0.49377243784900965,No_Ref,Self_Ref
148,31013,0.4907594885550502,No_Ref,Self_Ref
149,31014,0.4929629317238966,No_Ref,Self_Ref
150,31015,0.5137527563381757,No_Ref,Self_Ref
151,31016,0.5186234435996484,No_Ref,Self_Ref
152,31017,0.5141833258939154,No_Ref,Self_Ref
153,31018,0.5167523413990581,No_Ref,Self_Ref
154,31019,0.5049797195700395,No_Ref,Self_Ref
155,31020,0.5260829129071687,No_Ref,Self_Ref
156,31021,0.49464654257918017,No_Ref,Self_Ref
157,31022,0.5047868123954352,No_Ref,Self_Ref
158,31023,0.5095903327792645,No_Ref,Self_Ref
159,31025,0.5046249556650599,No_Ref,Self_Ref
160,31026,0.5035170732771673,No_Ref,Self_Ref
161,31027,0.4870675533497975,No_Ref,Self_Ref
162,31029,0.5193852426451636,No_Ref,Self_Ref
163,31032,0.4989362244652297,No_Ref,Self_Ref
164,31033,0.49700817497219135,No_Ref,Self_Ref
165,31034,0.5033626048107412,No_Ref,Self_Ref
