,subID,score,source,target
0,3010,0.5309266965649673,No_Ref,Self_Ref
1,3011,0.5237781900777949,No_Ref,Self_Ref
2,3012,0.549913112989671,No_Ref,Self_Ref
3,3013,0.5060571053415072,No_Ref,Self_Ref
4,3014,0.5554922314263052,No_Ref,Self_Ref
5,3015,0.5315335883227424,No_Ref,Self_Ref
6,3016,0.5477912317906958,No_Ref,Self_Ref
7,3017,0.5736961680325376,No_Ref,Self_Ref
8,3018,0.4878959810588764,No_Ref,Self_Ref
9,3019,0.5375075280621471,No_Ref,Self_Ref
10,3020,0.5375527435815138,No_Ref,Self_Ref
11,3021,0.5552096041015441,No_Ref,Self_Ref
12,3022,0.44966785498298734,No_Ref,Self_Ref
13,3023,0.5061322306644157,No_Ref,Self_Ref
14,3024,0.5649266767929827,No_Ref,Self_Ref
15,3025,0.4839169631601994,No_Ref,Self_Ref
16,3026,0.5592196003955031,No_Ref,Self_Ref
17,3027,0.5298550672595631,No_Ref,Self_Ref
18,3028,0.5609905418507327,No_Ref,Self_Ref
19,3029,0.5094625252932862,No_Ref,Self_Ref
20,3030,0.5662107319243463,No_Ref,Self_Ref
21,3032,0.5052743964569927,No_Ref,Self_Ref
22,3033,0.5272633434523557,No_Ref,Self_Ref
23,3034,0.4915600407474267,No_Ref,Self_Ref
24,3036,0.5429528041838899,No_Ref,Self_Ref
25,3037,0.534336037471685,No_Ref,Self_Ref
26,3038,0.5776866118941797,No_Ref,Self_Ref
27,3039,0.5280179461687354,No_Ref,Self_Ref
28,3040,0.5120914613188362,No_Ref,Self_Ref
29,3041,0.5237777645802693,No_Ref,Self_Ref
30,3042,0.532867442384607,No_Ref,Self_Ref
31,3043,0.520101244096988,No_Ref,Self_Ref
32,3044,0.5835113061053063,No_Ref,Self_Ref
33,3045,0.5519699240939446,No_Ref,Self_Ref
34,3046,0.5056803716337539,No_Ref,Self_Ref
35,4101,0.5058320854656516,No_Ref,Self_Ref
36,4102,0.44935793955253106,No_Ref,Self_Ref
37,4103,0.4804232990352168,No_Ref,Self_Ref
38,4104,0.49883473025536257,No_Ref,Self_Ref
39,4105,0.4952902762501264,No_Ref,Self_Ref
40,4106,0.49886229211744687,No_Ref,Self_Ref
41,4107,0.5692845309422923,No_Ref,Self_Ref
42,4108,0.5354788034868775,No_Ref,Self_Ref
43,4109,0.5219918860924361,No_Ref,Self_Ref
44,4110,0.5123639816533573,No_Ref,Self_Ref
45,4111,0.47691160103692426,No_Ref,Self_Ref
46,4112,0.5137607162229658,No_Ref,Self_Ref
47,4113,0.4785612784154251,No_Ref,Self_Ref
48,4115,0.4651629136883247,No_Ref,Self_Ref
49,4116,0.48076856827890313,No_Ref,Self_Ref
50,4117,0.5261939829576071,No_Ref,Self_Ref
51,4118,0.5046731838496855,No_Ref,Self_Ref
52,4119,0.48758805717277026,No_Ref,Self_Ref
