,subj_idx,source,target,variable,value
334,140,No_Ref,Self_Ref,RT1b,-0.000416485326840127
335,141,No_Ref,Self_Ref,RT1b,0.0005672827883240472
336,142,No_Ref,Self_Ref,RT1b,-0.0023439426914956484
337,143,No_Ref,Self_Ref,RT1b,-0.0027263851830751666
338,144,No_Ref,Self_Ref,RT1b,-0.0013612358435905441
339,145,No_Ref,Self_Ref,RT1b,-0.004106836755861343
340,146,No_Ref,Self_Ref,RT1b,-6.327375443204719e-07
341,147,No_Ref,Self_Ref,RT1b,-0.004642417559587886
342,148,No_Ref,Self_Ref,RT1b,-0.0058633138064522776
343,149,No_Ref,Self_Ref,RT1b,-0.0012415694445903458
344,150,No_Ref,Self_Ref,RT1b,-0.0029841781938821756
345,151,No_Ref,Self_Ref,RT1b,0.00023598825248682953
346,152,No_Ref,Self_Ref,RT1b,-0.0007471349994482068
347,153,No_Ref,Self_Ref,RT1b,9.270501351105187e-06
348,154,No_Ref,Self_Ref,RT1b,-0.0035840017428672875
349,155,No_Ref,Self_Ref,RT1b,-0.003189525029152118
350,156,No_Ref,Self_Ref,RT1b,-0.001666812538733581
351,157,No_Ref,Self_Ref,RT1b,-0.0003915179195578822
352,158,No_Ref,Self_Ref,RT1b,-0.004731062792199159
353,159,No_Ref,Self_Ref,RT1b,-0.0017904144961697842
354,160,No_Ref,Self_Ref,RT1b,0.00013844670067529873
355,161,No_Ref,Self_Ref,RT1b,-0.002524644649702851
356,162,No_Ref,Self_Ref,RT1b,-0.006873804404149595
357,163,No_Ref,Self_Ref,RT1b,0.001074772251191597
358,164,No_Ref,Self_Ref,RT1b,-0.002092287698084408
359,165,No_Ref,Self_Ref,RT1b,-0.001575591764720685
360,166,No_Ref,Self_Ref,RT1b,-0.003469180684198847
361,167,No_Ref,Self_Ref,RT1b,-0.00021228746708013002
362,168,No_Ref,Self_Ref,RT1b,-0.00040223099812145
363,169,No_Ref,Self_Ref,RT1b,-0.001850026850734976
364,170,No_Ref,Self_Ref,RT1b,-0.0026407887490870197
365,171,No_Ref,Self_Ref,RT1b,-0.005012591161297731
366,172,No_Ref,Self_Ref,RT1b,-0.0011191204534725218
367,173,No_Ref,Self_Ref,RT1b,-0.001642858666431185
368,174,No_Ref,Self_Ref,RT1b,0.00041406941189255363
369,175,No_Ref,Self_Ref,RT1b,-0.0030573925539344182
370,176,No_Ref,Self_Ref,RT1b,-0.0036117486037150733
371,177,No_Ref,Self_Ref,RT1b,-0.005639574774588552
372,178,No_Ref,Self_Ref,RT1b,-0.0018297033346381885
373,179,No_Ref,Self_Ref,RT1b,0.0010035349533859372
374,180,No_Ref,Self_Ref,RT1b,-0.0021359669567414473
375,181,No_Ref,Self_Ref,RT1b,-0.003585396867019308
376,182,No_Ref,Self_Ref,RT1b,-0.0002403191173551089
377,183,No_Ref,Self_Ref,RT1b,-0.0009482045094540148
378,184,No_Ref,Self_Ref,RT1b,-0.0033630276416522662
379,185,No_Ref,Self_Ref,RT1b,-0.0023931372453797504
380,186,No_Ref,Self_Ref,RT1b,0.0001511160994760674
381,187,No_Ref,Self_Ref,RT1b,-0.0019405888394093795
382,188,No_Ref,Self_Ref,RT1b,-0.0027213658269229614
383,189,No_Ref,Self_Ref,RT1b,-0.002804774134556659
384,190,No_Ref,Self_Ref,RT1b,-0.003450095813661458
385,191,No_Ref,Self_Ref,RT1b,-0.002353154192487433
386,192,No_Ref,Self_Ref,RT1b,-0.0017819991250073053
387,193,No_Ref,Self_Ref,RT1b,0.00022076282397014979
388,194,No_Ref,Self_Ref,RT1b,-0.002574976517225963
389,195,No_Ref,Self_Ref,RT1b,-0.0017287627755869894
390,1,No_Ref,Self_Ref,ismatch1b,0.0010086499358151312
391,2,No_Ref,Self_Ref,ismatch1b,-0.002267163222230961
392,3,No_Ref,Self_Ref,ismatch1b,-0.00278226809573105
393,4,No_Ref,Self_Ref,ismatch1b,-0.0007604079822725373
394,5,No_Ref,Self_Ref,ismatch1b,0.00045920924317880974
395,6,No_Ref,Self_Ref,ismatch1b,-0.0013178747620635034
396,7,No_Ref,Self_Ref,ismatch1b,0.0014005768167131782
397,8,No_Ref,Self_Ref,ismatch1b,-0.0016758956413028935
398,9,No_Ref,Self_Ref,ismatch1b,0.001003253790153813
399,10,No_Ref,Self_Ref,ismatch1b,0.0007067608800885694
400,11,No_Ref,Self_Ref,ismatch1b,-0.00015102117322401688
401,12,No_Ref,Self_Ref,ismatch1b,-0.0004831683529770314
402,13,No_Ref,Self_Ref,ismatch1b,0.0010187741057764432
403,14,No_Ref,Self_Ref,ismatch1b,-0.0009371473396890484
404,15,No_Ref,Self_Ref,ismatch1b,-0.0018685313068279364
405,16,No_Ref,Self_Ref,ismatch1b,-0.0012568449612851084
406,17,No_Ref,Self_Ref,ismatch1b,0.0021764273777716394
407,18,No_Ref,Self_Ref,ismatch1b,-0.0018626134788972738
408,19,No_Ref,Self_Ref,ismatch1b,0.0012146256582063059
409,20,No_Ref,Self_Ref,ismatch1b,0.0019119680838560692
410,21,No_Ref,Self_Ref,ismatch1b,0.0005418356034450012
411,22,No_Ref,Self_Ref,ismatch1b,0.002116344500726397
412,23,No_Ref,Self_Ref,ismatch1b,-0.001006522449609204
413,24,No_Ref,Self_Ref,ismatch1b,0.0005651948047747269
414,25,No_Ref,Self_Ref,ismatch1b,0.002650514442606644
415,26,No_Ref,Self_Ref,ismatch1b,-0.0007210656749807393
416,27,No_Ref,Self_Ref,ismatch1b,3.7869015841890394e-05
417,28,No_Ref,Self_Ref,ismatch1b,-0.0027217407250588023
418,29,No_Ref,Self_Ref,ismatch1b,-9.528244645855833e-05
419,30,No_Ref,Self_Ref,ismatch1b,0.0005556688286708133
420,31,No_Ref,Self_Ref,ismatch1b,-0.0002899627521223636
421,32,No_Ref,Self_Ref,ismatch1b,0.0024987019987566085
