,subID,score,source,target
0,1001,0.6488535407223758,No_Ref,No_Ref
1,1002,0.5432208454647219,No_Ref,No_Ref
2,1003,0.6409369241387824,No_Ref,No_Ref
3,1004,0.6256594575419453,No_Ref,No_Ref
4,1005,0.584332625509096,No_Ref,No_Ref
5,1006,0.5973139749416029,No_Ref,No_Ref
6,1007,0.6259253554306606,No_Ref,No_Ref
7,1008,0.5861763972663608,No_Ref,No_Ref
8,1009,0.6449028608733597,No_Ref,No_Ref
9,1010,0.608450919947054,No_Ref,No_Ref
10,1012,0.576037851037851,No_Ref,No_Ref
11,1013,0.6079071444441317,No_Ref,No_Ref
12,1014,0.6151194943341913,No_Ref,No_Ref
13,1015,0.5855716834238823,No_Ref,No_Ref
14,1016,0.6182580340782543,No_Ref,No_Ref
15,1017,0.5544808316756337,No_Ref,No_Ref
16,1019,0.5959383346961453,No_Ref,No_Ref
17,1021,0.5476892821263682,No_Ref,No_Ref
18,1022,0.528148137323492,No_Ref,No_Ref
19,1023,0.6353730039265864,No_Ref,No_Ref
20,1024,0.6024303507324739,No_Ref,No_Ref
21,1025,0.6397848212175401,No_Ref,No_Ref
22,1026,0.5916473967716204,No_Ref,No_Ref
23,1027,0.5633693709329138,No_Ref,No_Ref
24,1028,0.6012401701395916,No_Ref,No_Ref
25,1029,0.5690309956834948,No_Ref,No_Ref
26,1030,0.6048774126238915,No_Ref,No_Ref
27,1031,0.6281613498025548,No_Ref,No_Ref
28,1032,0.5924150672021916,No_Ref,No_Ref
29,1033,0.5969957685128838,No_Ref,No_Ref
30,1034,0.5635583882060115,No_Ref,No_Ref
31,1035,0.6054631956691602,No_Ref,No_Ref
32,1036,0.5686528930470043,No_Ref,No_Ref
33,1037,0.5774763832658569,No_Ref,No_Ref
34,1038,0.5982403515096723,No_Ref,No_Ref
35,1050,0.5832446166308846,No_Ref,No_Ref
36,1051,0.5781187238152059,No_Ref,No_Ref
37,1054,0.5813347509250538,No_Ref,No_Ref
38,1055,0.5805958470151565,No_Ref,No_Ref
39,1061,0.5999735500687055,No_Ref,No_Ref
40,1062,0.5833803425777396,No_Ref,No_Ref
41,1063,0.6078995749833402,No_Ref,No_Ref
42,1064,0.5916304123620816,No_Ref,No_Ref
43,1067,0.5454960718064027,No_Ref,No_Ref
44,1068,0.5774593533721171,No_Ref,No_Ref
45,1069,0.6119830166109202,No_Ref,No_Ref
46,1070,0.5789512694534289,No_Ref,No_Ref
47,1071,0.5960326032825435,No_Ref,No_Ref
48,1072,0.5684399015272583,No_Ref,No_Ref
49,1074,0.6012254778435907,No_Ref,No_Ref
50,1075,0.5817736973967166,No_Ref,No_Ref
51,1101,0.6152070284923236,No_Ref,No_Ref
52,1102,0.6034071105058959,No_Ref,No_Ref
53,1103,0.5948905256049497,No_Ref,No_Ref
54,1104,0.6033595929599838,No_Ref,No_Ref
55,1106,0.6671527011444248,No_Ref,No_Ref
56,1107,0.6021543083470234,No_Ref,No_Ref
57,1108,0.6066970680230348,No_Ref,No_Ref
58,1113,0.6008912980446531,No_Ref,No_Ref
59,1114,0.595161360947718,No_Ref,No_Ref
60,1115,0.6416358833149923,No_Ref,No_Ref
61,1117,0.6228030537189343,No_Ref,No_Ref
62,1118,0.6464952630851463,No_Ref,No_Ref
63,1121,0.6154154613028101,No_Ref,No_Ref
64,1123,0.5612801013092837,No_Ref,No_Ref
65,1124,0.5686073576831946,No_Ref,No_Ref
66,1125,0.5975819786824855,No_Ref,No_Ref
67,1127,0.556523717372774,No_Ref,No_Ref
68,1129,0.5584536091846074,No_Ref,No_Ref
69,1130,0.5810127655634573,No_Ref,No_Ref
70,1131,0.5862350571949037,No_Ref,No_Ref
71,1132,0.5866926584913226,No_Ref,No_Ref
72,1134,0.5971508237133236,No_Ref,No_Ref
73,1135,0.6068166897127775,No_Ref,No_Ref
74,1136,0.6131866367034596,No_Ref,No_Ref
75,1137,0.5531616449203847,No_Ref,No_Ref
76,1138,0.564638112804109,No_Ref,No_Ref
77,1139,0.5763883526551471,No_Ref,No_Ref
78,1141,0.5691330606714787,No_Ref,No_Ref
79,1143,0.6229888621128633,No_Ref,No_Ref
80,1144,0.5717622079965751,No_Ref,No_Ref
81,1148,0.5974062462399177,No_Ref,No_Ref
82,1149,0.5666101960364839,No_Ref,No_Ref
83,1150,0.6076445791737388,No_Ref,No_Ref
84,1152,0.5858800398784002,No_Ref,No_Ref
85,1153,0.599332041243004,No_Ref,No_Ref
86,1155,0.5566570494666783,No_Ref,No_Ref
87,1156,0.6128528435551087,No_Ref,No_Ref
88,1157,0.5881109986504723,No_Ref,No_Ref
89,1160,0.6010731527838535,No_Ref,No_Ref
90,1161,0.5761835258297431,No_Ref,No_Ref
91,1162,0.6151885835396734,No_Ref,No_Ref
92,1164,0.6336208738134602,No_Ref,No_Ref
93,1165,0.5866928529486733,No_Ref,No_Ref
94,1166,0.5976158635807464,No_Ref,No_Ref
95,1168,0.557258038101141,No_Ref,No_Ref
96,1169,0.5468511581056569,No_Ref,No_Ref
97,1170,0.5939094541135358,No_Ref,No_Ref
98,1172,0.5843085327973884,No_Ref,No_Ref
99,1173,0.6030341316926683,No_Ref,No_Ref
100,1174,0.5987454629400527,No_Ref,No_Ref
101,1176,0.590777416713704,No_Ref,No_Ref
102,1177,0.5906019008895115,No_Ref,No_Ref
103,1215,0.5797212542811581,No_Ref,No_Ref
104,1216,0.5774445329007722,No_Ref,No_Ref
105,1217,0.5898289306056391,No_Ref,No_Ref
106,1218,0.5877345046991289,No_Ref,No_Ref
107,1219,0.604438345469084,No_Ref,No_Ref
108,1220,0.5771417031066154,No_Ref,No_Ref
109,1221,0.5682354312283198,No_Ref,No_Ref
110,1222,0.6096004086141993,No_Ref,No_Ref
111,1223,0.5684905800981624,No_Ref,No_Ref
112,1224,0.5907067837847663,No_Ref,No_Ref
113,1225,0.578161075036075,No_Ref,No_Ref
114,1226,0.5814572742677319,No_Ref,No_Ref
115,1227,0.5857367086818691,No_Ref,No_Ref
116,1228,0.5479230807841069,No_Ref,No_Ref
117,1229,0.6068955813419828,No_Ref,No_Ref
118,1230,0.5552907636943124,No_Ref,No_Ref
119,1231,0.5482612173988171,No_Ref,No_Ref
120,1232,0.5791040671231301,No_Ref,No_Ref
121,1233,0.5777064556518141,No_Ref,No_Ref
122,1234,0.6493275399176379,No_Ref,No_Ref
123,1235,0.6377928670352025,No_Ref,No_Ref
124,1236,0.567068896687463,No_Ref,No_Ref
125,1237,0.5893866764995084,No_Ref,No_Ref
126,5201,0.5998679059481196,No_Ref,No_Ref
127,5202,0.5481802555265559,No_Ref,No_Ref
128,5203,0.6056830838063064,No_Ref,No_Ref
129,5204,0.5771825553157965,No_Ref,No_Ref
130,5205,0.585550057521552,No_Ref,No_Ref
131,5206,0.5762759394246546,No_Ref,No_Ref
132,5207,0.5802949652404313,No_Ref,No_Ref
133,5208,0.5815084192644139,No_Ref,No_Ref
134,5209,0.5913685983925261,No_Ref,No_Ref
135,5210,0.5995720121134115,No_Ref,No_Ref
136,5211,0.5602366854946834,No_Ref,No_Ref
137,5212,0.5883634222121358,No_Ref,No_Ref
138,5213,0.5828753232236495,No_Ref,No_Ref
139,5215,0.5621953695318224,No_Ref,No_Ref
140,5216,0.5617401423601908,No_Ref,No_Ref
141,5217,0.597231003216256,No_Ref,No_Ref
142,5218,0.6001671199608806,No_Ref,No_Ref
143,5219,0.6113963029573193,No_Ref,No_Ref
144,5220,0.6022099778871732,No_Ref,No_Ref
145,5221,0.5988486437041817,No_Ref,No_Ref
146,5222,0.5608133231018609,No_Ref,No_Ref
147,5223,0.6155137760373579,No_Ref,No_Ref
148,5225,0.5811988491492258,No_Ref,No_Ref
149,5226,0.5691266613698899,No_Ref,No_Ref
150,5227,0.5948697900563886,No_Ref,No_Ref
151,5228,0.5839725913481434,No_Ref,No_Ref
152,5229,0.5561906160247534,No_Ref,No_Ref
153,5230,0.5865783628932795,No_Ref,No_Ref
154,5231,0.6173148562204408,No_Ref,No_Ref
155,5233,0.6007514704232816,No_Ref,No_Ref
156,5234,0.6055275589558787,No_Ref,No_Ref
157,5235,0.60285112487776,No_Ref,No_Ref
158,5236,0.6042280009323504,No_Ref,No_Ref
159,5237,0.5959612880635067,No_Ref,No_Ref
160,5238,0.5957913908172427,No_Ref,No_Ref
161,5239,0.5785481501024714,No_Ref,No_Ref
162,5240,0.5557498882286925,No_Ref,No_Ref
163,5242,0.5658365640533991,No_Ref,No_Ref
0,3010,0.5070353830318853,Self_Ref,Self_Ref
1,3011,0.5023911187371872,Self_Ref,Self_Ref
2,3012,0.496801130628965,Self_Ref,Self_Ref
3,3013,0.48757881571270634,Self_Ref,Self_Ref
4,3014,0.49136020771371075,Self_Ref,Self_Ref
5,3015,0.5154375497965705,Self_Ref,Self_Ref
6,3016,0.5130180515844679,Self_Ref,Self_Ref
7,3017,0.4926923071928961,Self_Ref,Self_Ref
8,3018,0.4898219306962667,Self_Ref,Self_Ref
9,3019,0.5103626423858468,Self_Ref,Self_Ref
10,3020,0.49582293832161445,Self_Ref,Self_Ref
11,3021,0.5122230874820218,Self_Ref,Self_Ref
12,3022,0.4964586938237175,Self_Ref,Self_Ref
13,3023,0.49750010870956407,Self_Ref,Self_Ref
14,3024,0.49880869208527273,Self_Ref,Self_Ref
15,3025,0.5049173175928799,Self_Ref,Self_Ref
16,3026,0.509699206051894,Self_Ref,Self_Ref
17,3027,0.49484776328391783,Self_Ref,Self_Ref
18,3028,0.5065878229157866,Self_Ref,Self_Ref
19,3029,0.505770895536954,Self_Ref,Self_Ref
20,3030,0.4822282481906348,Self_Ref,Self_Ref
21,3032,0.5054044411443305,Self_Ref,Self_Ref
22,3033,0.5016264013699869,Self_Ref,Self_Ref
23,3034,0.49471844201391374,Self_Ref,Self_Ref
24,3036,0.5312932547884052,Self_Ref,Self_Ref
25,3037,0.5010441494966508,Self_Ref,Self_Ref
26,3038,0.5423240593059372,Self_Ref,Self_Ref
27,3039,0.5100953753072394,Self_Ref,Self_Ref
28,3040,0.5140284891057941,Self_Ref,Self_Ref
29,3041,0.504594034114442,Self_Ref,Self_Ref
30,3042,0.5231497293718458,Self_Ref,Self_Ref
31,3043,0.4970862991196139,Self_Ref,Self_Ref
32,3044,0.5035347708280083,Self_Ref,Self_Ref
33,3045,0.5145947424516008,Self_Ref,Self_Ref
34,3046,0.5265194200587401,Self_Ref,Self_Ref
35,4101,0.5307219650601007,Self_Ref,Self_Ref
36,4102,0.5233936619273415,Self_Ref,Self_Ref
37,4103,0.5462498448520642,Self_Ref,Self_Ref
38,4104,0.561965244307754,Self_Ref,Self_Ref
39,4105,0.5249965677462226,Self_Ref,Self_Ref
40,4106,0.5092569885819496,Self_Ref,Self_Ref
41,4107,0.5468850731331025,Self_Ref,Self_Ref
42,4108,0.5045028978505098,Self_Ref,Self_Ref
43,4109,0.5307966886914256,Self_Ref,Self_Ref
44,4110,0.5537011051366817,Self_Ref,Self_Ref
45,4111,0.557036395767912,Self_Ref,Self_Ref
46,4112,0.4859349554857859,Self_Ref,Self_Ref
47,4113,0.4859225538658096,Self_Ref,Self_Ref
48,4115,0.5071882585044613,Self_Ref,Self_Ref
49,4116,0.5582946494189518,Self_Ref,Self_Ref
50,4117,0.5446183854803915,Self_Ref,Self_Ref
51,4118,0.5400680537841139,Self_Ref,Self_Ref
52,4119,0.49811500923776425,Self_Ref,Self_Ref
53,4121,0.5262380944664313,Self_Ref,Self_Ref
54,4122,0.5353572922380262,Self_Ref,Self_Ref
55,4123,0.532367991024587,Self_Ref,Self_Ref
56,4124,0.526154031376309,Self_Ref,Self_Ref
57,4125,0.48219548608034085,Self_Ref,Self_Ref
58,4126,0.5011744249521594,Self_Ref,Self_Ref
59,4127,0.4968398888276913,Self_Ref,Self_Ref
60,4128,0.5679685064673919,Self_Ref,Self_Ref
61,4129,0.5489689823205196,Self_Ref,Self_Ref
62,4130,0.49143652473974414,Self_Ref,Self_Ref
63,4132,0.4761464423340778,Self_Ref,Self_Ref
64,4143,0.5590671447265169,Self_Ref,Self_Ref
65,4144,0.544526629901893,Self_Ref,Self_Ref
66,4145,0.5297394224555694,Self_Ref,Self_Ref
67,4146,0.5452766990734119,Self_Ref,Self_Ref
68,4147,0.5174088466036308,Self_Ref,Self_Ref
69,4148,0.5347959957794842,Self_Ref,Self_Ref
70,4149,0.5285941753132276,Self_Ref,Self_Ref
71,4150,0.5190965430461228,Self_Ref,Self_Ref
72,4151,0.5258888926630201,Self_Ref,Self_Ref
73,4152,0.5271924911994714,Self_Ref,Self_Ref
74,4153,0.5349465668657695,Self_Ref,Self_Ref
75,4154,0.5404000733320053,Self_Ref,Self_Ref
76,4155,0.5213239128006705,Self_Ref,Self_Ref
77,4156,0.5302574101402909,Self_Ref,Self_Ref
78,4157,0.5420222814211902,Self_Ref,Self_Ref
79,4158,0.5296153051253333,Self_Ref,Self_Ref
80,4159,0.5132680894646082,Self_Ref,Self_Ref
81,4160,0.5589022363988141,Self_Ref,Self_Ref
82,4161,0.5230039276091824,Self_Ref,Self_Ref
83,4162,0.5019613168870706,Self_Ref,Self_Ref
84,4163,0.4984355700781366,Self_Ref,Self_Ref
85,4164,0.5291391085718037,Self_Ref,Self_Ref
86,4165,0.534538530584925,Self_Ref,Self_Ref
87,4166,0.5221081119106783,Self_Ref,Self_Ref
88,4167,0.5468928152915907,Self_Ref,Self_Ref
89,4168,0.4985130174957355,Self_Ref,Self_Ref
90,4169,0.5500713478587756,Self_Ref,Self_Ref
91,4170,0.5112222431968348,Self_Ref,Self_Ref
92,4171,0.5100713451051174,Self_Ref,Self_Ref
93,4172,0.54008517347513,Self_Ref,Self_Ref
94,4213,0.5317877813359811,Self_Ref,Self_Ref
95,4215,0.5154800639388356,Self_Ref,Self_Ref
96,4216,0.5200753140482445,Self_Ref,Self_Ref
97,4217,0.5022681200078805,Self_Ref,Self_Ref
98,4218,0.5042772854843378,Self_Ref,Self_Ref
99,4219,0.5227559297185495,Self_Ref,Self_Ref
100,4220,0.4891589423045219,Self_Ref,Self_Ref
101,4221,0.5358243684179785,Self_Ref,Self_Ref
102,4222,0.5273095772045368,Self_Ref,Self_Ref
103,4223,0.5164950463144892,Self_Ref,Self_Ref
104,4224,0.521718396878428,Self_Ref,Self_Ref
105,4225,0.5154218151061228,Self_Ref,Self_Ref
106,4226,0.5090973974451716,Self_Ref,Self_Ref
107,4227,0.5314194467619462,Self_Ref,Self_Ref
108,4228,0.4925934218641575,Self_Ref,Self_Ref
109,4229,0.5384570036811018,Self_Ref,Self_Ref
110,4230,0.49352237127444426,Self_Ref,Self_Ref
111,4231,0.5037707248726765,Self_Ref,Self_Ref
112,4232,0.5148730075713646,Self_Ref,Self_Ref
113,4233,0.5064235172066669,Self_Ref,Self_Ref
114,4234,0.5433365685649961,Self_Ref,Self_Ref
