,subj_idx,source,target,variable,value
156,157,No_Ref,Self_Ref,ACC1b,-0.001720555827541667
157,158,No_Ref,Self_Ref,ACC1b,-0.0008526041050791744
158,159,No_Ref,Self_Ref,ACC1b,-0.00013076593218887823
159,160,No_Ref,Self_Ref,ACC1b,0.0008959879665268345
160,161,No_Ref,Self_Ref,ACC1b,-0.0023691009780290343
161,162,No_Ref,Self_Ref,ACC1b,-0.0020809042914991193
162,163,No_Ref,Self_Ref,ACC1b,-0.0004799410982946312
163,164,No_Ref,Self_Ref,ACC1b,9.229519255889718e-05
164,165,No_Ref,Self_Ref,ACC1b,0.0011724625031805298
165,166,No_Ref,Self_Ref,ACC1b,-0.0006522046227760592
166,167,No_Ref,Self_Ref,ACC1b,-0.0001730269866910661
167,168,No_Ref,Self_Ref,ACC1b,0.0005851696445304311
168,169,No_Ref,Self_Ref,ACC1b,0.0005443109653774398
169,170,No_Ref,Self_Ref,ACC1b,-0.0024207043397560636
170,171,No_Ref,Self_Ref,ACC1b,-0.000894265702935143
171,172,No_Ref,Self_Ref,ACC1b,-0.0007714118333853826
172,173,No_Ref,Self_Ref,ACC1b,-0.001168261450948807
173,174,No_Ref,Self_Ref,ACC1b,0.00025373189258482977
174,175,No_Ref,Self_Ref,ACC1b,-0.0007485883783052954
175,176,No_Ref,Self_Ref,ACC1b,-0.0018921341729204095
176,177,No_Ref,Self_Ref,ACC1b,0.0004388905037519014
177,178,No_Ref,Self_Ref,ACC1b,3.5058704465079636e-05
178,179,No_Ref,Self_Ref,ACC1b,-0.0004362241648670828
179,180,No_Ref,Self_Ref,ACC1b,-0.00042353459513245486
180,181,No_Ref,Self_Ref,ACC1b,-0.0015868011385646642
181,182,No_Ref,Self_Ref,ACC1b,-0.0011771223366601386
182,183,No_Ref,Self_Ref,ACC1b,-0.0024378338286790897
183,184,No_Ref,Self_Ref,ACC1b,-0.0014242562833305327
184,185,No_Ref,Self_Ref,ACC1b,-0.0012563111123537417
185,186,No_Ref,Self_Ref,ACC1b,-0.0007349562116576502
186,187,No_Ref,Self_Ref,ACC1b,-0.0007103282319790988
187,188,No_Ref,Self_Ref,ACC1b,-0.00164347290443157
188,189,No_Ref,Self_Ref,ACC1b,-2.3906514507046618e-05
189,190,No_Ref,Self_Ref,ACC1b,3.782322417789641e-05
190,191,No_Ref,Self_Ref,ACC1b,0.0006070689800717511
191,192,No_Ref,Self_Ref,ACC1b,-0.0025885661089947026
192,193,No_Ref,Self_Ref,ACC1b,-0.0005329876479448076
193,194,No_Ref,Self_Ref,ACC1b,-0.001538217757199456
194,195,No_Ref,Self_Ref,ACC1b,-0.00011046451477457753
195,1,No_Ref,Self_Ref,RT1b,-0.00021252074041477886
196,2,No_Ref,Self_Ref,RT1b,4.5435119645520496e-05
197,3,No_Ref,Self_Ref,RT1b,-0.00011495454087997458
198,4,No_Ref,Self_Ref,RT1b,-0.00014839039378531927
199,5,No_Ref,Self_Ref,RT1b,2.0147958114175023e-05
200,6,No_Ref,Self_Ref,RT1b,-0.00014226668883093042
201,7,No_Ref,Self_Ref,RT1b,1.5840681984519155e-05
202,8,No_Ref,Self_Ref,RT1b,-3.901700286514098e-05
203,9,No_Ref,Self_Ref,RT1b,3.875165144909265e-05
204,10,No_Ref,Self_Ref,RT1b,-0.00011008076212483675
205,11,No_Ref,Self_Ref,RT1b,4.0689118759362766e-05
206,12,No_Ref,Self_Ref,RT1b,-9.086739577656156e-05
207,13,No_Ref,Self_Ref,RT1b,0.00014978320427317394
208,14,No_Ref,Self_Ref,RT1b,9.048944541147907e-05
209,15,No_Ref,Self_Ref,RT1b,-3.644775571276515e-05
210,16,No_Ref,Self_Ref,RT1b,-1.392785690019216e-05
211,17,No_Ref,Self_Ref,RT1b,1.7112812821218347e-05
212,18,No_Ref,Self_Ref,RT1b,8.45082383164053e-05
213,19,No_Ref,Self_Ref,RT1b,2.5172369055331822e-05
214,20,No_Ref,Self_Ref,RT1b,2.098627725631852e-05
215,21,No_Ref,Self_Ref,RT1b,0.00012669766592501296
216,22,No_Ref,Self_Ref,RT1b,-2.0689753796709898e-05
217,23,No_Ref,Self_Ref,RT1b,3.5710869293348325e-05
218,24,No_Ref,Self_Ref,RT1b,-0.00023761493915113173
219,25,No_Ref,Self_Ref,RT1b,5.8454878828839704e-05
220,26,No_Ref,Self_Ref,RT1b,-5.010530406606151e-05
221,27,No_Ref,Self_Ref,RT1b,0.00017374720751685556
222,28,No_Ref,Self_Ref,RT1b,4.826081114988057e-05
223,29,No_Ref,Self_Ref,RT1b,-0.00013864996547353626
224,30,No_Ref,Self_Ref,RT1b,0.00012818258188323494
225,31,No_Ref,Self_Ref,RT1b,-7.663021646142631e-05
226,32,No_Ref,Self_Ref,RT1b,-0.00015549258207695483
227,33,No_Ref,Self_Ref,RT1b,-0.00014847880022320626
228,34,No_Ref,Self_Ref,RT1b,-0.00013833175033252653
229,35,No_Ref,Self_Ref,RT1b,2.1920656608426237e-05
230,36,No_Ref,Self_Ref,RT1b,8.755773841425673e-05
231,37,No_Ref,Self_Ref,RT1b,-0.00029465993520061406
232,38,No_Ref,Self_Ref,RT1b,0.00016524808162282634
233,39,No_Ref,Self_Ref,RT1b,5.965810231714497e-05
234,40,No_Ref,Self_Ref,RT1b,-0.0002317416131111083
235,41,No_Ref,Self_Ref,RT1b,-0.0003145010146095861
236,42,No_Ref,Self_Ref,RT1b,-6.775588143675959e-06
237,43,No_Ref,Self_Ref,RT1b,-5.937367979469421e-05
238,44,No_Ref,Self_Ref,RT1b,9.049931477270735e-05
239,45,No_Ref,Self_Ref,RT1b,0.00011957928804717799
240,46,No_Ref,Self_Ref,RT1b,-0.00016994570630832762
241,47,No_Ref,Self_Ref,RT1b,0.00044501394081186143
242,48,No_Ref,Self_Ref,RT1b,6.312386414969451e-05
243,49,No_Ref,Self_Ref,RT1b,0.0001288834583706433
244,50,No_Ref,Self_Ref,RT1b,5.833089316068518e-05
245,51,No_Ref,Self_Ref,RT1b,0.0001741161596695351
246,52,No_Ref,Self_Ref,RT1b,0.00015241461919119348
247,53,No_Ref,Self_Ref,RT1b,-0.0001158353292835701
248,54,No_Ref,Self_Ref,RT1b,-0.00030863104157707877
249,55,No_Ref,Self_Ref,RT1b,0.0001355734383256646
250,56,No_Ref,Self_Ref,RT1b,-0.0002930906355234408
251,57,No_Ref,Self_Ref,RT1b,0.00023887447779964434
252,58,No_Ref,Self_Ref,RT1b,0.00013257648313131365
253,59,No_Ref,Self_Ref,RT1b,-0.00016710936256297826
254,60,No_Ref,Self_Ref,RT1b,0.0002037366477269098
255,61,No_Ref,Self_Ref,RT1b,0.00025407600306746045
256,62,No_Ref,Self_Ref,RT1b,-0.0001007167966359912
257,63,No_Ref,Self_Ref,RT1b,-7.664738559344797e-05
258,64,No_Ref,Self_Ref,RT1b,4.033984188878681e-05
259,65,No_Ref,Self_Ref,RT1b,8.692096315204289e-05
260,66,No_Ref,Self_Ref,RT1b,-6.428411394817645e-05
261,67,No_Ref,Self_Ref,RT1b,0.0001560462833886833
262,68,No_Ref,Self_Ref,RT1b,0.00027628881564189525
263,69,No_Ref,Self_Ref,RT1b,-0.0001394456422162904
264,70,No_Ref,Self_Ref,RT1b,6.090757211593134e-05
265,71,No_Ref,Self_Ref,RT1b,-1.8598402042613316e-05
266,72,No_Ref,Self_Ref,RT1b,1.0637510637179215e-06
267,73,No_Ref,Self_Ref,RT1b,-6.62096119077804e-05
268,74,No_Ref,Self_Ref,RT1b,3.649403610606061e-05
269,75,No_Ref,Self_Ref,RT1b,-0.00011574013191539278
270,76,No_Ref,Self_Ref,RT1b,-0.00019324008748615175
271,77,No_Ref,Self_Ref,RT1b,7.943043675379124e-05
272,78,No_Ref,Self_Ref,RT1b,8.766012361622333e-05
273,79,No_Ref,Self_Ref,RT1b,-0.0001311085361090647
274,80,No_Ref,Self_Ref,RT1b,0.00010358113965531213
275,81,No_Ref,Self_Ref,RT1b,5.107586831050726e-05
276,82,No_Ref,Self_Ref,RT1b,0.00019706496730497735
277,83,No_Ref,Self_Ref,RT1b,0.0001390225234018938
278,84,No_Ref,Self_Ref,RT1b,4.369222445305132e-05
279,85,No_Ref,Self_Ref,RT1b,-3.16003488393779e-05
280,86,No_Ref,Self_Ref,RT1b,6.589348711516507e-05
281,87,No_Ref,Self_Ref,RT1b,-0.000164278974777321
282,88,No_Ref,Self_Ref,RT1b,6.656363516445718e-05
283,89,No_Ref,Self_Ref,RT1b,0.00018484362978980485
284,90,No_Ref,Self_Ref,RT1b,-0.00011249637709736526
285,91,No_Ref,Self_Ref,RT1b,-3.8537855297376963e-05
286,92,No_Ref,Self_Ref,RT1b,6.634855434087261e-05
287,93,No_Ref,Self_Ref,RT1b,8.486726541774847e-05
288,94,No_Ref,Self_Ref,RT1b,-4.3051303279334485e-05
289,95,No_Ref,Self_Ref,RT1b,-0.00011847071195512094
290,96,No_Ref,Self_Ref,RT1b,1.8025110757324824e-07
291,97,No_Ref,Self_Ref,RT1b,-0.00019692881495486647
292,98,No_Ref,Self_Ref,RT1b,-6.61930064529026e-05
293,99,No_Ref,Self_Ref,RT1b,2.7133929651618205e-05
294,100,No_Ref,Self_Ref,RT1b,3.5252049820261314e-05
295,101,No_Ref,Self_Ref,RT1b,5.682380662431208e-05
296,102,No_Ref,Self_Ref,RT1b,-0.00013831199828266417
297,103,No_Ref,Self_Ref,RT1b,8.330321887534687e-05
298,104,No_Ref,Self_Ref,RT1b,0.00018608819353758133
299,105,No_Ref,Self_Ref,RT1b,-4.151542970500244e-05
300,106,No_Ref,Self_Ref,RT1b,-3.5104920976991584e-05
301,107,No_Ref,Self_Ref,RT1b,-0.00010943279295940744
302,108,No_Ref,Self_Ref,RT1b,-0.00010704183150069269
303,109,No_Ref,Self_Ref,RT1b,-0.00010949142322431161
304,110,No_Ref,Self_Ref,RT1b,-2.316580181421779e-05
305,111,No_Ref,Self_Ref,RT1b,3.094080126127552e-05
306,112,No_Ref,Self_Ref,RT1b,-0.00015859070987240265
307,113,No_Ref,Self_Ref,RT1b,5.375110110449333e-05
308,114,No_Ref,Self_Ref,RT1b,1.3714929534613951e-05
309,115,No_Ref,Self_Ref,RT1b,-8.338252267791612e-05
310,116,No_Ref,Self_Ref,RT1b,-9.276390788183208e-05
311,117,No_Ref,Self_Ref,RT1b,-0.00019749185912156796
312,118,No_Ref,Self_Ref,RT1b,2.7604437343314858e-05
313,119,No_Ref,Self_Ref,RT1b,9.399050964288836e-05
314,120,No_Ref,Self_Ref,RT1b,0.0001237195691939752
315,121,No_Ref,Self_Ref,RT1b,-7.899246483723532e-05
316,122,No_Ref,Self_Ref,RT1b,5.219942693851509e-06
317,123,No_Ref,Self_Ref,RT1b,0.00019566964622081963
318,124,No_Ref,Self_Ref,RT1b,5.133597456419836e-05
319,125,No_Ref,Self_Ref,RT1b,-8.623375021871161e-06
320,126,No_Ref,Self_Ref,RT1b,0.00023879705202060065
321,127,No_Ref,Self_Ref,RT1b,3.776014219423196e-05
322,128,No_Ref,Self_Ref,RT1b,-1.5843413508764838e-05
323,129,No_Ref,Self_Ref,RT1b,0.0001082397198906182
324,130,No_Ref,Self_Ref,RT1b,-1.4112362763291086e-05
325,131,No_Ref,Self_Ref,RT1b,0.00010509787026082296
326,132,No_Ref,Self_Ref,RT1b,-0.00012011318977663277
327,133,No_Ref,Self_Ref,RT1b,3.408350628162915e-05
328,134,No_Ref,Self_Ref,RT1b,-1.0219350430673569e-05
329,135,No_Ref,Self_Ref,RT1b,0.00013618603349845325
330,136,No_Ref,Self_Ref,RT1b,-3.722507999085467e-05
331,137,No_Ref,Self_Ref,RT1b,8.45095862461287e-05
332,138,No_Ref,Self_Ref,RT1b,0.00012714576278584632
333,139,No_Ref,Self_Ref,RT1b,6.830354703847296e-05
334,140,No_Ref,Self_Ref,RT1b,-0.0002178181580005767
335,141,No_Ref,Self_Ref,RT1b,-6.675480923608035e-05
336,142,No_Ref,Self_Ref,RT1b,-0.0006283065699212581
337,143,No_Ref,Self_Ref,RT1b,-0.00028437664060269874
338,144,No_Ref,Self_Ref,RT1b,3.644478683476615e-05
339,145,No_Ref,Self_Ref,RT1b,-0.0003696160408962729
340,146,No_Ref,Self_Ref,RT1b,5.533654994262782e-05
341,147,No_Ref,Self_Ref,RT1b,-0.0005836660202709704
342,148,No_Ref,Self_Ref,RT1b,-0.0015376860683803007
343,149,No_Ref,Self_Ref,RT1b,-0.0005106390442276842
344,150,No_Ref,Self_Ref,RT1b,-0.0003017810953666211
345,151,No_Ref,Self_Ref,RT1b,-0.00021784171236950424
346,152,No_Ref,Self_Ref,RT1b,-7.98717980867003e-05
347,153,No_Ref,Self_Ref,RT1b,-1.6901042587094685e-05
348,154,No_Ref,Self_Ref,RT1b,-0.0003626878221692498
349,155,No_Ref,Self_Ref,RT1b,-0.0005718056541904493
350,156,No_Ref,Self_Ref,RT1b,-0.0001410944872474118
351,157,No_Ref,Self_Ref,RT1b,0.00020043339498737877
352,158,No_Ref,Self_Ref,RT1b,-0.00045842581527120454
353,159,No_Ref,Self_Ref,RT1b,-4.665353603420241e-05
354,160,No_Ref,Self_Ref,RT1b,1.0459583410815654e-05
355,161,No_Ref,Self_Ref,RT1b,6.251826575740527e-05
356,162,No_Ref,Self_Ref,RT1b,-1.1169579843023359e-05
357,163,No_Ref,Self_Ref,RT1b,0.0002516924921030006
358,164,No_Ref,Self_Ref,RT1b,-0.0001702426167884269
359,165,No_Ref,Self_Ref,RT1b,-0.00022372515123474102
360,166,No_Ref,Self_Ref,RT1b,-0.0003039575344945894
361,167,No_Ref,Self_Ref,RT1b,-7.10603185827996e-05
362,168,No_Ref,Self_Ref,RT1b,-0.00010596212651000913
363,169,No_Ref,Self_Ref,RT1b,-0.0005979356526833957
364,170,No_Ref,Self_Ref,RT1b,-0.0001437193842914769
365,171,No_Ref,Self_Ref,RT1b,-0.0007149441832754372
366,172,No_Ref,Self_Ref,RT1b,0.00035272932126559353
367,173,No_Ref,Self_Ref,RT1b,-0.00048684078299432443
368,174,No_Ref,Self_Ref,RT1b,0.000202117733679269
369,175,No_Ref,Self_Ref,RT1b,-0.0008348512433457439
370,176,No_Ref,Self_Ref,RT1b,-0.00024124578467993318
371,177,No_Ref,Self_Ref,RT1b,-0.001084335504763803
372,178,No_Ref,Self_Ref,RT1b,-0.0003147573517723129
373,179,No_Ref,Self_Ref,RT1b,-2.998484423197556e-05
374,180,No_Ref,Self_Ref,RT1b,-7.99942896225786e-05
375,181,No_Ref,Self_Ref,RT1b,-0.00047072753044109794
376,182,No_Ref,Self_Ref,RT1b,-6.169363101368174e-05
377,183,No_Ref,Self_Ref,RT1b,-0.0004232910266084355
378,184,No_Ref,Self_Ref,RT1b,-0.00020528802851421112
379,185,No_Ref,Self_Ref,RT1b,-0.00029865627708581253
380,186,No_Ref,Self_Ref,RT1b,6.284250044241435e-05
381,187,No_Ref,Self_Ref,RT1b,-0.00030160958107322
382,188,No_Ref,Self_Ref,RT1b,-0.00015435197580592475
383,189,No_Ref,Self_Ref,RT1b,-0.00027289647516865465
384,190,No_Ref,Self_Ref,RT1b,-0.0003425604614119948
385,191,No_Ref,Self_Ref,RT1b,-0.0009432857505335901
386,192,No_Ref,Self_Ref,RT1b,2.394990147217002e-06
387,193,No_Ref,Self_Ref,RT1b,-0.00022971095216253734
388,194,No_Ref,Self_Ref,RT1b,0.000144427615180856
389,195,No_Ref,Self_Ref,RT1b,-0.000417386743327619
390,1,No_Ref,Self_Ref,ismatch1b,0.0007509752710224305
391,2,No_Ref,Self_Ref,ismatch1b,0.00024104571892559766
392,3,No_Ref,Self_Ref,ismatch1b,-0.00034928242779823647
393,4,No_Ref,Self_Ref,ismatch1b,0.0005870263141666942
394,5,No_Ref,Self_Ref,ismatch1b,0.0004131436998510152
395,6,No_Ref,Self_Ref,ismatch1b,-0.00018642532424475444
396,7,No_Ref,Self_Ref,ismatch1b,0.00019818839503220608
397,8,No_Ref,Self_Ref,ismatch1b,7.766962118652132e-05
398,9,No_Ref,Self_Ref,ismatch1b,0.0008146224335404906
399,10,No_Ref,Self_Ref,ismatch1b,0.000214143222933183
400,11,No_Ref,Self_Ref,ismatch1b,1.3201169477516928e-05
401,12,No_Ref,Self_Ref,ismatch1b,0.0002954130434414115
402,13,No_Ref,Self_Ref,ismatch1b,0.0006278451658636331
403,14,No_Ref,Self_Ref,ismatch1b,0.0005342399073446913
404,15,No_Ref,Self_Ref,ismatch1b,-0.0009057319009687758
405,16,No_Ref,Self_Ref,ismatch1b,0.0002206715677217086
406,17,No_Ref,Self_Ref,ismatch1b,0.0001310665575232739
407,18,No_Ref,Self_Ref,ismatch1b,0.00011228093364933356
408,19,No_Ref,Self_Ref,ismatch1b,-6.567826692622237e-05
409,20,No_Ref,Self_Ref,ismatch1b,0.00012315651078637636
410,21,No_Ref,Self_Ref,ismatch1b,-0.0009042048881049813
411,22,No_Ref,Self_Ref,ismatch1b,0.0004184146649761578
412,23,No_Ref,Self_Ref,ismatch1b,-0.00014790149474930292
413,24,No_Ref,Self_Ref,ismatch1b,-9.439723334480066e-05
414,25,No_Ref,Self_Ref,ismatch1b,1.7095798531191476e-05
415,26,No_Ref,Self_Ref,ismatch1b,-2.6519575487160553e-06
416,27,No_Ref,Self_Ref,ismatch1b,-0.0003909076527366162
